filename,dist_s2r,dist_r2s,chamfer_value,asymmetry_value
viewpoint_simulated_0.pcd,23.10135864462625,12.551168581612428,35.652527226238675,10.55019006301382
viewpoint_simulated_1.pcd,23.073256499969663,17.156115601590376,40.22937210156004,5.917140898379287
viewpoint_simulated_2.pcd,16.99846450588541,15.99224259938805,32.99070710527346,1.006221906497359
viewpoint_simulated_3.pcd,13.10849853822875,12.2658933542778,25.37439189250655,0.8426051839509494
viewpoint_simulated_4.pcd,12.471774460312913,12.620330317535453,25.092104777848366,0.14855585722254006
viewpoint_simulated_5.pcd,11.880080004045551,11.50378070975449,23.38386071380004,0.37629929429106035
viewpoint_simulated_6.pcd,10.951706101420642,9.850777284601856,20.802483386022498,1.1009288168187865
viewpoint_simulated_7.pcd,12.533163056454072,11.344970284085445,23.878133340539517,1.1881927723686267
viewpoint_simulated_8.pcd,11.424877236854448,10.589741994738391,22.01461923159284,0.8351352421160563
viewpoint_simulated_9.pcd,12.020207772722582,10.975726450857678,22.99593422358026,1.0444813218649038
viewpoint_simulated_10.pcd,13.375110233806994,10.171169419544615,23.54627965335161,3.2039408142623795
viewpoint_simulated_11.pcd,18.114934673240302,12.70121824640833,30.81615291964863,5.413716426831973
viewpoint_simulated_12.pcd,11.809451415191326,9.439698003501007,21.249149418692333,2.3697534116903185
viewpoint_simulated_13.pcd,15.905100883766059,11.342476850683502,27.24757773444956,4.562624033082557
viewpoint_simulated_14.pcd,12.826979572443793,11.018874200623518,23.84585377306731,1.8081053718202753
viewpoint_simulated_15.pcd,13.133466777439589,12.707805577183725,25.841272354623314,0.4256612002558633
viewpoint_simulated_16.pcd,12.241731815807638,9.91443321417206,22.156165029979697,2.3272986016355777
viewpoint_simulated_17.pcd,11.46802370509463,9.732961432485624,21.200985137580254,1.7350622726090066
viewpoint_simulated_18.pcd,13.016931647478488,9.671804809059582,22.68873645653807,3.3451268384189063
viewpoint_simulated_19.pcd,11.271280240413745,9.435350755755188,20.706630996168933,1.835929484658557
viewpoint_simulated_20.pcd,12.453880215566691,9.019133019142735,21.473013234709427,3.434747196423956
viewpoint_simulated_21.pcd,12.620543258110068,10.31687040355699,22.93741366166706,2.303672854553078
viewpoint_simulated_22.pcd,12.464462742908678,9.102673982596444,21.567136725505122,3.3617887603122334
viewpoint_simulated_23.pcd,10.37446781342539,8.533830492684118,18.908298306109508,1.8406373207412727
viewpoint_simulated_24.pcd,11.255586381339317,9.668640414341718,20.924226795681037,1.5869459669975985
viewpoint_simulated_25.pcd,12.320317885872536,10.765089572002038,23.085407457874574,1.5552283138704972
viewpoint_simulated_26.pcd,14.122667650832584,11.201402366135932,25.324070016968516,2.921265284696652
viewpoint_simulated_27.pcd,13.859081909519384,13.626855762818696,27.485937672338082,0.23222614670068786
viewpoint_simulated_28.pcd,12.637361217725013,10.608929870111004,23.246291087836017,2.02843134761401
viewpoint_simulated_29.pcd,11.121167076819226,8.807558203744877,19.9287252805641,2.313608873074349
viewpoint_simulated_30.pcd,12.684275016161296,9.150936622442327,21.835211638603624,3.533338393718969
viewpoint_simulated_31.pcd,11.94366394331844,8.56712243521348,20.510786378531918,3.3765415081049586
viewpoint_simulated_32.pcd,11.876647793832515,9.165309400755937,21.041957194588452,2.711338393076577
viewpoint_simulated_33.pcd,12.488164822586329,11.020152476190164,23.508317298776493,1.468012346396165
viewpoint_simulated_34.pcd,11.994604535265204,10.331396212333926,22.32600074759913,1.6632083229312773
viewpoint_simulated_35.pcd,11.467906534113188,10.278928842163188,21.746835376276376,1.1889776919500008
viewpoint_simulated_36.pcd,12.197276140180925,10.631602747570565,22.82887888775149,1.5656733926103605
viewpoint_simulated_37.pcd,12.219387020229428,10.762862933822898,22.982249954052328,1.4565240864065299
viewpoint_simulated_38.pcd,15.918312703253742,12.09774698838337,28.01605969163711,3.820565714870371
viewpoint_simulated_39.pcd,14.506359089705638,14.470155078235972,28.97651416794161,0.03620401146966579
viewpoint_simulated_40.pcd,12.367511577037284,10.475858799509654,22.843370376546936,1.8916527775276304
viewpoint_simulated_41.pcd,12.10167558356891,9.667053422663068,21.76872900623198,2.4346221609058425
viewpoint_simulated_42.pcd,14.00654389022183,9.420041121994208,23.426585012216037,4.586502768227621
viewpoint_simulated_43.pcd,12.065406797214866,8.550136191030335,20.615542988245203,3.515270606184531
viewpoint_simulated_44.pcd,11.18176759644387,8.78582109369445,19.96758869013832,2.3959465027494193
viewpoint_simulated_45.pcd,13.681506669025534,11.413337806991754,25.094844476017286,2.2681688620337805
viewpoint_simulated_46.pcd,13.69141760894741,10.378026532437655,24.069444141385063,3.3133910765097543
viewpoint_simulated_47.pcd,10.610761877813468,10.02074968438367,20.63151156219714,0.5900121934297982
viewpoint_simulated_48.pcd,12.478051462013218,11.207717780597429,23.685769242610647,1.2703336814157886
viewpoint_simulated_49.pcd,12.329535589862731,10.838424025353245,23.167959615215977,1.4911115645094863
viewpoint_simulated_50.pcd,15.74563401728496,11.999839221553358,27.74547323883832,3.7457947957316016
viewpoint_simulated_51.pcd,13.996789574477935,14.326453786857812,28.32324336133575,0.32966421237987653
viewpoint_simulated_52.pcd,11.968126198450562,10.18769115900162,22.155817357452182,1.7804350394489425
viewpoint_simulated_53.pcd,12.484580765059812,9.541810820233533,22.026391585293347,2.9427699448262796
viewpoint_simulated_54.pcd,12.646961190950181,9.100633524203365,21.747594715153546,3.5463276667468158
viewpoint_simulated_55.pcd,12.078518258108128,8.628523586649498,20.707041844757626,3.4499946714586294
viewpoint_simulated_56.pcd,11.612793217309232,8.569244177538655,20.18203739484789,3.0435490397705767
viewpoint_simulated_57.pcd,14.244745051931426,10.619040275567642,24.863785327499066,3.6257047763637846
viewpoint_simulated_58.pcd,10.652393869489838,9.901265978270445,20.553659847760283,0.7511278912193937
viewpoint_simulated_59.pcd,11.110916983757097,10.149440503909432,21.26035748766653,0.9614764798476649
viewpoint_simulated_60.pcd,12.414480650191658,11.265471341805059,23.679951991996717,1.1490093083865993
viewpoint_simulated_61.pcd,12.737219819398332,11.540049848919232,24.277269668317565,1.1971699704791003
viewpoint_simulated_62.pcd,13.320302992185157,11.603836933285226,24.924139925470385,1.7164660588999308
viewpoint_simulated_63.pcd,13.707765253281373,14.67163169238636,28.379396945667732,0.9638664391049865
viewpoint_simulated_64.pcd,12.329579390929814,10.283741673606889,22.613321064536702,2.045837717322925
viewpoint_simulated_65.pcd,11.904044003867858,9.228175759954024,21.13221976382188,2.6758682439138344
viewpoint_simulated_66.pcd,12.575454383194165,9.058615164205925,21.634069547400088,3.51683921898824
viewpoint_simulated_67.pcd,12.310570725775932,8.608754295504683,20.919325021280613,3.701816430271249
viewpoint_simulated_68.pcd,11.71275252211846,8.788611705776475,20.501364227894936,2.9241408163419855
viewpoint_simulated_69.pcd,14.337589190668993,10.615517502491972,24.953106693160965,3.722071688177021
viewpoint_simulated_70.pcd,10.839836488975992,9.44828079397931,20.2881172829553,1.3915556949966827
viewpoint_simulated_71.pcd,10.731703134394802,10.379167472034323,21.110870606429124,0.35253566236047895
viewpoint_simulated_72.pcd,18.257199244681544,9.357413537129515,27.61461278181106,8.899785707552029
viewpoint_simulated_73.pcd,20.736918979978803,17.11511249614496,37.85203147612376,3.6218064838338435
viewpoint_simulated_74.pcd,16.3317757953425,15.179855145660841,31.511630941003343,1.15192064968166
viewpoint_simulated_75.pcd,13.180454636789415,13.798110344253548,26.978564981042965,0.6176557074641327
viewpoint_simulated_76.pcd,12.02903436261324,11.990243802609363,24.0192781652226,0.038790560003876706
viewpoint_simulated_77.pcd,12.66689367545927,11.320652613867217,23.987546289326488,1.3462410615920533
viewpoint_simulated_78.pcd,11.583385205856795,9.755576225750799,21.338961431607594,1.8278089801059956
viewpoint_simulated_79.pcd,11.717267827306342,10.75569765688255,22.47296548418889,0.9615701704237924
viewpoint_simulated_80.pcd,10.471260060761413,10.416884841469356,20.88814490223077,0.0543752192920568
viewpoint_simulated_81.pcd,12.623442559813048,10.862443527778433,23.48588608759148,1.760999032034615
viewpoint_simulated_82.pcd,13.122709193887232,9.987649243219279,23.110358437106512,3.1350599506679533
viewpoint_simulated_83.pcd,14.479392379671127,9.789399896653784,24.26879227632491,4.689992483017344
viewpoint_simulated_84.pcd,8.927748403551723,8.664694625339262,17.592443028890983,0.2630537782124609
viewpoint_simulated_85.pcd,11.416909388526099,10.043367769966084,21.460277158492183,1.373541618560015
viewpoint_simulated_86.pcd,12.192009803045648,10.832761380824905,23.024771183870556,1.3592484222207428
viewpoint_simulated_87.pcd,12.122515437733426,12.968119384511358,25.090634822244784,0.8456039467779313
viewpoint_simulated_88.pcd,11.700556777585517,10.401749370286977,22.102306147872493,1.2988074072985398
viewpoint_simulated_89.pcd,12.085685249006454,10.682549523574998,22.76823477258145,1.403135725431456
viewpoint_simulated_90.pcd,12.94720200511629,10.295182094378626,23.242384099494917,2.652019910737664
viewpoint_simulated_91.pcd,11.183684246119482,9.8747578741965,21.05844212031598,1.308926371922981
viewpoint_simulated_92.pcd,11.191349687587042,8.836635142229438,20.027984829816482,2.354714545357604
viewpoint_simulated_93.pcd,12.916235574541696,10.532917946468235,23.449153521009933,2.3833176280734616
viewpoint_simulated_94.pcd,10.605913371978701,9.6513170435265,20.2572304155052,0.954596328452201
viewpoint_simulated_95.pcd,10.86494695675184,9.539940175732577,20.40488713248442,1.3250067810192636
viewpoint_simulated_96.pcd,10.655829744322466,10.24476670825405,20.900596452576515,0.4110630360684162
viewpoint_simulated_97.pcd,10.94798340117266,10.446137766710361,21.39412116788302,0.501845634462299
viewpoint_simulated_98.pcd,12.808100103956988,11.079900161617797,23.888000265574785,1.7281999423391916
viewpoint_simulated_99.pcd,12.810947859851083,13.925472261102811,26.736420120953895,1.1145244012517281
viewpoint_simulated_100.pcd,10.954065596250958,10.191984855568496,21.146050451819455,0.7620807406824621
viewpoint_simulated_101.pcd,11.178154102314636,9.4854284272444,20.663582529559037,1.6927256750702355
