filename,dist_s2r,dist_r2s,chamfer_value,asymmetry_value
view0.pcd,18.07829943459713,6.3542687055632365,24.432568140160367,11.724030729033895
view1.pcd,13.631356299076053,5.3161850142226195,18.94754131329867,8.315171284853434
view2.pcd,10.841849599851948,6.681862445327604,17.52371204517955,4.159987154524344
view3.pcd,15.993186555699912,5.562667255235209,21.555853810935123,10.430519300464702
view4.pcd,5.560133412314254,5.388769889516783,10.948903301831038,0.17136352279747147
view5.pcd,4.446595426959667,4.125285310820442,8.57188073778011,0.3213101161392249
view6.pcd,3.9052088265299725,3.6575804111341172,7.56278923766409,0.24762841539585523
view7.pcd,3.7557560369576937,3.414735347120432,7.170491384078126,0.34102068983726186
view8.pcd,3.4515558330295515,4.634464757903682,8.086020590933234,1.182908924874131
view9.pcd,4.543226317998888,4.641333543774267,9.184559861773156,0.09810722577537856
view10.pcd,8.05718755929288,6.249041795758674,14.306229355051553,1.8081457635342053
view11.pcd,4.935372694344323,3.544832492529316,8.480205186873638,1.3905402018150066
view12.pcd,4.580019798828259,3.8212345978773596,8.401254396705617,0.7587852009508991
view13.pcd,4.507023177004504,3.726688625536204,8.233711802540707,0.7803345514682998
view14.pcd,3.753088709693982,3.1868918834300555,6.939980593124037,0.5661968262639263
view15.pcd,4.461104896767006,3.301758829885032,7.762863726652038,1.159346066881974
view16.pcd,5.1134160068111365,4.743456224777445,9.856872231588582,0.36995978203369173
view17.pcd,4.628577593346468,4.423166417150938,9.051744010497405,0.20541117619552995
view18.pcd,3.5910817463658185,3.598799894269761,7.18988164063558,0.0077181479039425405
view19.pcd,3.653652661957493,3.5316285584681446,7.1852812204256375,0.12202410348934833
view20.pcd,3.6413371324911945,3.2194850452651056,6.8608221777563,0.4218520872260889
view21.pcd,12.621896441658174,5.367322491782389,17.98921893344056,7.254573949875786
view22.pcd,4.4005110025774785,3.6231652369906255,8.023676239568104,0.777345765586853
view23.pcd,6.213945866482327,4.7360245035374,10.949970370019727,1.4779213629449268
view24.pcd,6.893348382319718,2.9786957258715656,9.872044108191282,3.914652656448152
view25.pcd,4.958282188103517,3.407477579004351,8.365759767107868,1.550804609099166
view26.pcd,4.768701197732659,4.028057564491822,8.796758762224481,0.740643633240837
view27.pcd,4.702668010991314,3.638634560343908,8.341302571335222,1.0640334506474058
view28.pcd,3.323980109133797,3.524676144235332,6.848656253369128,0.20069603510153522
view29.pcd,4.7109404024481,4.644662843694454,9.355603246142554,0.0662775587536455
view30.pcd,4.070171456356126,3.683063277205672,7.753234733561799,0.3871081791504545
view31.pcd,3.1218619260626443,2.9973804130442887,6.119242339106933,0.12448151301835564
view32.pcd,4.037126435893164,3.299940430832176,7.3370668667253405,0.737186005060988
view33.pcd,3.5531852660583754,3.6502908320839893,7.203476098142365,0.09710556602561393
view34.pcd,5.029428611331181,2.8701133448704383,7.8995419562016185,2.1593152664607422
view35.pcd,4.844494609864777,3.5090920637609697,8.353586673625747,1.3354025461038077
view36.pcd,5.1851540025062794,4.974425462457668,10.159579464963947,0.21072854004861163
view37.pcd,5.5214032506563955,3.4250803669663754,8.946483617622771,2.09632288369002
view38.pcd,5.703361269031977,3.526622934234128,9.229984203266106,2.1767383347978493
view39.pcd,5.904112372470977,4.8319080216241135,10.73602039409509,1.0722043508468637
view40.pcd,4.225976220100621,3.2642644896752686,7.49024070977589,0.961711730425352
view41.pcd,4.620209987725396,3.961104409698146,8.581314397423542,0.6591055780272499
view42.pcd,5.988010753901953,4.8072568873735015,10.795267641275455,1.1807538665284518
view43.pcd,6.617570218607963,3.6908965707348926,10.308466789342855,2.92667364787307
view44.pcd,4.604419513671303,3.300009709722153,7.904429223393455,1.30440980394915
view45.pcd,3.081632882349125,2.729408811072373,5.8110416934214975,0.3522240712767517
view46.pcd,4.187647713777856,4.00986076896628,8.197508482744135,0.17778694481157586
view47.pcd,6.560887947588571,2.764172611832204,9.325060559420775,3.7967153357563674
view48.pcd,5.408163316381467,3.41540408566298,8.823567402044446,1.992759230718487
view49.pcd,5.337456719031241,5.065806882647429,10.40326360167867,0.271649836383812
view50.pcd,8.534505686989155,3.3462713502327572,11.880777037221911,5.1882343367563974
view51.pcd,5.645390228346428,3.7366533658324363,9.382043594178864,1.9087368625139916
view52.pcd,7.0271876732366305,5.456943640120056,12.484131313356688,1.5702440331165741
view53.pcd,4.373780019020606,3.7809441900126797,8.154724209033287,0.5928358290079268
view54.pcd,4.852100935467455,3.7899946916518443,8.6420956271193,1.0621062438156104
view55.pcd,3.6818734763442786,3.183185788256137,6.865059264600416,0.49868768808814146
view56.pcd,6.87927277102125,4.606477523965448,11.485750294986698,2.272795247055802
view57.pcd,3.5009703478250076,3.011558184002959,6.512528531827966,0.48941216382204855
view58.pcd,3.2924837715287523,2.886652791038645,6.179136562567397,0.40583098049010724
view59.pcd,5.316644853552012,4.620079646581155,9.936724500133167,0.696565206970857
view60.pcd,4.899479661824664,3.3036247378362718,8.203104399660935,1.5958549239883921
view61.pcd,6.392596597782258,4.00364190327001,10.396238501052267,2.3889546945122477
view62.pcd,5.446179670997302,4.777607943126929,10.22378761412423,0.6685717278703729
view63.pcd,6.771959793673535,4.35107866703918,11.123038460712714,2.420881126634355
view64.pcd,6.624891311805993,4.6263412157449295,11.251232527550922,1.9985500960610638
view65.pcd,7.7156313781879895,4.841913278895585,12.557544657083575,2.8737180992924047
view66.pcd,7.053109076196255,4.922981347153469,11.976090423349724,2.130127729042786
view67.pcd,6.331077635133217,3.7436616389565938,10.074739274089811,2.587415996176623
view68.pcd,3.69065291296417,3.1594890021602455,6.850141915124416,0.5311639108039246
view69.pcd,7.859134039857361,4.800513019268696,12.659647059126057,3.0586210205886655
view70.pcd,3.233956959828532,2.8257228311640383,6.05967979099257,0.4082341286644935
view71.pcd,3.4539877405116317,3.2693022155584326,6.723289956070064,0.18468552495319912
view72.pcd,5.647527202570669,4.229909843623689,9.877437046194359,1.4176173589469796
view73.pcd,5.366793859534303,3.5163539969925113,8.883147856526815,1.8504398625417915
view74.pcd,11.421448306117625,4.219371516488317,15.640819822605941,7.2020767896293085
view75.pcd,5.884008463385852,5.1157030264099035,10.999711489795756,0.7683054369759486
view76.pcd,4.253099973414362,3.4906710856470573,7.7437710590614195,0.7624288877673049
view77.pcd,10.360423993097323,4.714662489272442,15.075086482369764,5.645761503824881
view78.pcd,7.185860004285093,4.6216920252094535,11.807552029494547,2.5641679790756395
view79.pcd,7.475619563972716,4.36009746758269,11.835717031555404,3.115522096390026
view80.pcd,4.533527531279225,3.5778983538606557,8.11142588513988,0.9556291774185697
view81.pcd,4.4993382943835645,3.4402432309312463,7.939581525314811,1.0590950634523182
view82.pcd,9.721218200419266,5.130630071172764,14.85184827159203,4.590588129246502
view83.pcd,3.1402190701553456,2.7808270421813104,5.921046112336656,0.35939202797403524
view84.pcd,4.3761534377674645,3.5626686885205676,7.9388221262880325,0.8134847492468968
view85.pcd,32.067506239310376,9.731873652512618,41.799379891822994,22.335632586797757
view86.pcd,14.195951315314776,5.3218073309293095,19.517758646244086,8.874143984385466
view87.pcd,4.736963337124444,3.532073997934843,8.269037335059288,1.2048893391896014
view88.pcd,9.080764085412163,5.6758054907626425,14.756569576174805,3.4049585946495204
view89.pcd,8.300373485220124,5.233430646194825,13.53380413141495,3.066942839025299
view90.pcd,6.61881054129132,6.620357918636444,13.239168459927765,0.0015473773451235573
view91.pcd,5.248776602425274,4.981590097974098,10.230366700399372,0.26718650445117653
view92.pcd,3.6436813139300264,3.7606508151900866,7.404332129120113,0.11696950126006023
view93.pcd,4.050418015449053,3.755217735538553,7.805635750987607,0.2952002799105
view94.pcd,4.520917075276953,5.196148757328118,9.717065832605073,0.675231682051165
view95.pcd,4.949261722394178,5.22382952516042,10.173091247554598,0.27456780276624215
view96.pcd,11.246513045399666,7.795733721844157,19.042246767243824,3.4507793235555093
view97.pcd,13.44545728956742,4.490325326664917,17.935782616232338,8.955131962902502
view98.pcd,4.882743209901873,3.6620645417821858,8.54480775168406,1.2206786681196875
view99.pcd,3.413382250552395,3.650140343167253,7.063522593719648,0.23675809261485803
view100.pcd,6.191946331441989,3.942903953689416,10.134850285131405,2.249042377752573
view101.pcd,7.628027814697326,3.997874539402741,11.625902354100067,3.630153275294585
view102.pcd,5.985137010393556,5.15574368647124,11.140880696864796,0.8293933239223161
view103.pcd,4.51920273861593,3.623385899930186,8.142588638546115,0.8958168386857444
view104.pcd,4.273894893259751,3.940156929741989,8.21405182300174,0.33373796351776175
view105.pcd,4.016915961022606,4.014839194802181,8.031755155824786,0.002076766220425519
view106.pcd,3.6428010410852845,3.63866573622732,7.2814667773126045,0.004135304857964428
view107.pcd,3.976200415003088,3.5623753821329163,7.538575797136004,0.4138250328701716
view108.pcd,4.966375316610615,4.8120835526646335,9.778458869275248,0.15429176394598176
view109.pcd,3.543097990248009,3.0248451133899272,6.567943103637936,0.5182528768580816
view110.pcd,5.681493536379842,4.5964115325005785,10.27790506888042,1.085082003879263
view111.pcd,4.35805775672278,3.6253680198913503,7.98342577661413,0.7326897368314298
view112.pcd,3.939793390759049,3.8737210942398494,7.8135144849988984,0.06607229651919955
view113.pcd,3.481626123813827,3.472480611855872,6.954106735669699,0.009145511957954877
view114.pcd,4.527431938624676,3.685466030852529,8.212897969477204,0.8419659077721469
view115.pcd,4.511808791239002,4.8299232074347875,9.34173199867379,0.31811441619578584
view116.pcd,4.093969081979604,3.6333069677433762,7.72727604972298,0.4606621142362277
view117.pcd,4.901983752740742,3.54715035664075,8.449134109381493,1.354833396099992
view118.pcd,3.977966818684581,3.816837011422137,7.7948038301067175,0.16112980726244386
view119.pcd,3.634450126805003,3.587385326236552,7.221835453041555,0.047064800568451304
view120.pcd,3.2262307256939233,3.149765792625662,6.375996518319585,0.07646493306826141
view121.pcd,5.0933331401233115,3.579621425529483,8.672954565652795,1.5137117145938284
view122.pcd,4.256618974172659,4.5228180181517725,8.779436992324431,0.2661990439791131
view123.pcd,3.6948533359528803,3.7539465323104486,7.448799868263329,0.05909319635756827
view124.pcd,3.0071794362187765,3.093159491853885,6.100338928072661,0.08598005563510869
view125.pcd,4.033687274241339,3.3393402477064833,7.373027521947822,0.6943470265348561
view126.pcd,4.1745526898278875,3.1810602871241125,7.355612976952,0.993492402703775
view127.pcd,4.1792524113462015,3.6678684573691838,7.847120868715385,0.5113839539770177
view128.pcd,5.635276652514244,5.150272547957717,10.78554920047196,0.485004104556527
view129.pcd,5.930201470766011,3.405187831033746,9.335389301799758,2.5250136397322653
view130.pcd,5.048912716317205,3.7873052145947574,8.836217930911962,1.2616075017224477
view131.pcd,4.252369216128299,4.295704064861609,8.548073280989907,0.04333484873331006
view132.pcd,4.848738650560805,4.236160029746154,9.08489868030696,0.6125786208146513
view133.pcd,5.0038954408345235,3.781166307683714,8.785061748518238,1.2227291331508097
view134.pcd,4.060588194849182,3.479795939473175,7.540384134322357,0.5807922553760072
view135.pcd,7.078124599229848,5.070333395502293,12.14845799473214,2.007791203727555
view136.pcd,4.883870287817669,3.622074772398595,8.505945060216265,1.2617955154190743
view137.pcd,3.6373055453631933,3.3567553811437123,6.994060926506906,0.280550164219481
view138.pcd,5.079449628997415,4.294447861135014,9.373897490132428,0.7850017678624015
view139.pcd,4.510763430406868,3.602597364001755,8.113360794408623,0.9081660664051134
view140.pcd,4.84039054934106,3.5720675291348734,8.412458078475932,1.2683230202061866
view141.pcd,5.957889485825947,5.423640969419902,11.38153045524585,0.5342485164060449
view142.pcd,3.989890436522073,4.46947165035082,8.459362086872893,0.47958121382874674
view143.pcd,8.245777328871222,3.661561938371189,11.907339267242412,4.584215390500033
view144.pcd,4.917199409569462,4.03966052726829,8.956859936837752,0.877538882301172
view145.pcd,6.208090497367112,4.846026139166176,11.054116636533287,1.3620643582009366
view146.pcd,4.799445322896277,3.921187179243628,8.720632502139905,0.8782581436526491
view147.pcd,3.9437095014662154,3.2099048437208726,7.153614345187088,0.7338046577453428
view148.pcd,5.342951098425643,5.086807077123692,10.429758175549335,0.25614402130195124
view149.pcd,3.4259370064777417,3.3489720392419935,6.774909045719735,0.0769649672357482
view150.pcd,3.3517811746730835,3.036094130832303,6.3878753055053865,0.3156870438407804
view151.pcd,4.859729324918956,4.3810041615233155,9.240733486442272,0.47872516339564086
view152.pcd,4.595127663926629,3.7849882752412682,8.380115939167897,0.8101393886853607
view153.pcd,5.526341210637755,4.088296271647754,9.61463748228551,1.438044938990001
